symbol,name,date,attention,comment,signals_buy,signals_sell,gyazo_url,image_path
5255.T,MONSTARLAB INC,2025-06-24,買い注目,:star: 買いシグナルが複数出現中,直近高値突破、押し目陽線、上昇トレンドライン反発,,https://i.gyazo.com/ffd68e69180623c90413dc8375db6d00.png,output/2025-06-24\chart_5255.T_MONSTARLAB INC_2025-06-24.png
