symbol,name,date,attention,comment,signals_buy,signals_sell,gyazo_url,image_path
5255.T,MONSTARLAB INC,2025-08-31,強い売り,⚠️ 売り圧力が高まっています。利確・調整に注意。,,移動平均線下抜け、戻り売り陰線,,output/2025-08-31\chart_5255.T_MONSTARLAB INC_2025-08-31.png
